path,file_id,sequence_id,participant_id,phrase
train_landmarks/552769.parquet,552769,7650,42098,quick asl project welcome
train_landmarks/552767.parquet,552767,7651,47930,(555) 234-5678
train_landmarks/357691.parquet,357691,7652,92240,+1-800-222-3344
train_landmarks/191981.parquet,191981,7653,99166,(555) 234-5678
train_landmarks/303403.parquet,303403,7654,52504,https://github.com/kaggle
train_landmarks/694197.parquet,694197,7655,64987,dog the brown
train_landmarks/217480.parquet,217480,7656,99192,hello the to american welcome sign
train_landmarks/435316.parquet,435316,7657,56566,10 downing street london
train_landmarks/403614.parquet,403614,7658,81426,221b baker street
train_landmarks/511770.parquet,511770,7659,99192,http://wikipedia.org/asl
train_landmarks/389910.parquet,389910,7660,28726,1-888-456-7890
train_landmarks/579680.parquet,579680,7661,75435,project guatemala lazy brown
train_landmarks/575074.parquet,575074,7662,51245,lazy american learning brown dog to
train_landmarks/516721.parquet,516721,7663,10851,science frequency vision lazy model learning
train_landmarks/703107.parquet,703107,7664,54597,10 downing street london
train_landmarks/663293.parquet,663293,7665,45093,1600 pennsylvania ave
train_landmarks/171609.parquet,171609,7666,46421,221b baker street
train_landmarks/247709.parquet,247709,7667,59823,10 downing street london
train_landmarks/505877.parquet,505877,7668,42325,recognition dataset
train_landmarks/216224.parquet,216224,7669,42325,jumps frequency university welcome project
train_landmarks/837863.parquet,837863,7670,69429,lazy accuracy deep sign jumps sign
train_landmarks/479466.parquet,479466,7671,83579,guatemala project science language model
train_landmarks/150972.parquet,150972,7672,76784,https://www.google.com
train_landmarks/237485.parquet,237485,7673,40021,accuracy computer quick evaluation computer
train_landmarks/997645.parquet,997645,7674,46421,model lazy guatemala
train_landmarks/576259.parquet,576259,7675,22676,800-555-0199
train_landmarks/230233.parquet,230233,7676,15695,vision language computer analysis
train_landmarks/866519.parquet,866519,7677,40495,model accuracy learning
train_landmarks/537332.parquet,537332,7678,22676,quick asl science
train_landmarks/327610.parquet,327610,7679,54597,recognition engineering to
train_landmarks/647276.parquet,647276,7680,69429,800-555-0199
train_landmarks/867340.parquet,867340,7681,99192,www.cdc.gov/covid
train_landmarks/438724.parquet,438724,7682,22280,1-888-456-7890
train_landmarks/195780.parquet,195780,7683,95909,dog vision
train_landmarks/429125.parquet,429125,7684,45093,221b baker street
train_landmarks/893475.parquet,893475,7685,14165,brown world over jumps
train_landmarks/396833.parquet,396833,7686,99192,dataset to american
train_landmarks/487000.parquet,487000,7687,80010,https://github.com/kaggle
train_landmarks/873326.parquet,873326,7688,48427,sign frequency vision
train_landmarks/692451.parquet,692451,7689,28726,the hello the university lazy
train_landmarks/125216.parquet,125216,7690,22156,project fox
train_landmarks/684331.parquet,684331,7691,18675,(415) 555-8833
train_landmarks/444504.parquet,444504,7692,39256,university jumps frequency
train_landmarks/597774.parquet,597774,7693,76784,american to hello
train_landmarks/517162.parquet,517162,7694,46434,www.cdc.gov/covid
train_landmarks/565371.parquet,565371,7695,52504,123 main street apt 4b
train_landmarks/453950.parquet,453950,7696,46421,221b baker street
train_landmarks/211924.parquet,211924,7697,62581,(555) 234-5678
train_landmarks/288454.parquet,288454,7698,28301,science to deep recognition accuracy
train_landmarks/705133.parquet,705133,7699,69429,computer over learning
train_landmarks/972697.parquet,972697,7700,83000,http://wikipedia.org/asl
train_landmarks/462540.parquet,462540,7701,69429,http://wikipedia.org/asl
train_landmarks/317783.parquet,317783,7702,92240,vision language science
train_landmarks/595504.parquet,595504,7703,31319,engineering vision welcome over world science
train_landmarks/298121.parquet,298121,7704,76784,+1-800-222-3344
train_landmarks/692415.parquet,692415,7705,86622,www.cdc.gov/covid
train_landmarks/732313.parquet,732313,7706,96673,dog university
train_landmarks/822108.parquet,822108,7707,30379,engineering to dog
train_landmarks/830666.parquet,830666,7708,16006,project university guatemala accuracy
train_landmarks/188369.parquet,188369,7709,28131,fingerspelling deep
train_landmarks/285886.parquet,285886,7710,46421,https://youtube.com/watch
train_landmarks/997974.parquet,997974,7711,97841,recognition quick learning model
train_landmarks/298799.parquet,298799,7712,66155,123 main street apt 4b
train_landmarks/511352.parquet,511352,7713,82357,+1-555-987-6543
train_landmarks/320479.parquet,320479,7714,40021,accuracy fingerspelling fox jumps deep engineering
train_landmarks/841913.parquet,841913,7715,54118,https://www.google.com
train_landmarks/585898.parquet,585898,7716,22280,university guatemala fingerspelling
train_landmarks/624524.parquet,624524,7717,80644,800-555-0199
train_landmarks/584248.parquet,584248,7718,14165,analysis university university welcome project quick
train_landmarks/328903.parquet,328903,7719,22676,+1-800-222-3344
train_landmarks/490209.parquet,490209,7720,74686,(555) 234-5678
train_landmarks/145715.parquet,145715,7721,82357,vision lazy
train_landmarks/247336.parquet,247336,7722,82512,10 downing street london
train_landmarks/544731.parquet,544731,7723,11504,university analysis world asl fingerspelling
train_landmarks/602723.parquet,602723,7724,22676,(415) 555-8833
train_landmarks/424079.parquet,424079,7725,39256,dog world
train_landmarks/541615.parquet,541615,7726,84341,lazy world asl
train_landmarks/780009.parquet,780009,7727,69429,frequency sign university evaluation to
train_landmarks/884926.parquet,884926,7728,13905,123 main street apt 4b
train_landmarks/449067.parquet,449067,7729,51245,www.amazon.com/deals
train_landmarks/619129.parquet,619129,7730,42098,+1-800-222-3344
train_landmarks/171287.parquet,171287,7731,16175,asl evaluation model american language asl
train_landmarks/837815.parquet,837815,7732,83563,university fingerspelling accuracy the
train_landmarks/923804.parquet,923804,7733,88907,learning science welcome
train_landmarks/291195.parquet,291195,7734,68878,dataset sign vision brown language
train_landmarks/292950.parquet,292950,7735,88104,welcome dataset to
train_landmarks/603271.parquet,603271,7736,18675,model lazy vision dog
train_landmarks/515759.parquet,515759,7737,86622,1600 pennsylvania ave
train_landmarks/173491.parquet,173491,7738,19116,(212) 555-4321
train_landmarks/421792.parquet,421792,7739,26361,800-555-0199
train_landmarks/748887.parquet,748887,7740,30379,sign dog
train_landmarks/610331.parquet,610331,7741,57819,1-888-456-7890
train_landmarks/686746.parquet,686746,7742,89840,https://www.google.com
train_landmarks/750047.parquet,750047,7743,52504,vision jumps analysis deep
train_landmarks/735553.parquet,735553,7744,22156,1-888-456-7890
train_landmarks/768950.parquet,768950,7745,60019,742 evergreen terrace
train_landmarks/851094.parquet,851094,7746,38893,language analysis language the
train_landmarks/944377.parquet,944377,7747,42953,10 downing street london
train_landmarks/800044.parquet,800044,7748,13278,lazy quick language sign
train_landmarks/322736.parquet,322736,7749,57819,dataset fingerspelling deep the
train_landmarks/559592.parquet,559592,7750,26361,welcome science asl computer
train_landmarks/821245.parquet,821245,7751,46434,university model deep language welcome
train_landmarks/643204.parquet,643204,7752,80010,123 main street apt 4b
train_landmarks/815418.parquet,815418,7753,40512,sign to
train_landmarks/289548.parquet,289548,7754,39871,10 downing street london
train_landmarks/547924.parquet,547924,7755,75435,(212) 555-4321
train_landmarks/931265.parquet,931265,7756,45093,(212) 555-4321
train_landmarks/693038.parquet,693038,7757,28131,lazy university jumps
train_landmarks/569684.parquet,569684,7758,23396,american computer welcome
train_landmarks/968125.parquet,968125,7759,93886,model recognition over guatemala dataset hello
train_landmarks/285425.parquet,285425,7760,70589,(415) 555-8833
train_landmarks/812965.parquet,812965,7761,92397,(415) 555-8833
train_landmarks/363617.parquet,363617,7762,57819,fingerspelling fox to university world
train_landmarks/864273.parquet,864273,7763,44671,language engineering
train_landmarks/638131.parquet,638131,7764,36062,221b baker street
train_landmarks/953284.parquet,953284,7765,54597,deep guatemala guatemala computer over engineering
train_landmarks/733414.parquet,733414,7766,22280,analysis dataset deep accuracy
train_landmarks/781585.parquet,781585,7767,45093,to sign science learning fingerspelling brown
train_landmarks/799631.parquet,799631,7768,14207,(555) 234-5678
train_landmarks/991388.parquet,991388,7769,60019,dog vision frequency sign sign jumps
train_landmarks/707442.parquet,707442,7770,75435,project recognition accuracy vision
train_landmarks/928360.parquet,928360,7771,28289,guatemala recognition evaluation computer computer
train_landmarks/946256.parquet,946256,7772,24371,www.cdc.gov/covid
train_landmarks/267712.parquet,267712,7773,21915,brown dog
train_landmarks/625519.parquet,625519,7774,59823,quick computer dog
train_landmarks/204234.parquet,204234,7775,70589,123 main street apt 4b
train_landmarks/176751.parquet,176751,7776,11504,accuracy fingerspelling evaluation
train_landmarks/327384.parquet,327384,7777,99593,evaluation recognition over over
train_landmarks/147711.parquet,147711,7778,99192,(555) 234-5678
train_landmarks/675945.parquet,675945,7779,65302,project quick fox computer recognition
train_landmarks/989370.parquet,989370,7780,46463,vision project
train_landmarks/766479.parquet,766479,7781,59823,221b baker street
train_landmarks/831369.parquet,831369,7782,70589,learning deep
train_landmarks/788031.parquet,788031,7783,62350,guatemala asl
train_landmarks/459403.parquet,459403,7784,99166,model over world
train_landmarks/423912.parquet,423912,7785,85674,engineering evaluation american evaluation
train_landmarks/219257.parquet,219257,7786,39256,742 evergreen terrace
train_landmarks/427801.parquet,427801,7787,86622,(212) 555-4321
train_landmarks/419233.parquet,419233,7788,93886,742 evergreen terrace
train_landmarks/219083.parquet,219083,7789,10851,10 downing street london
train_landmarks/161428.parquet,161428,7790,31319,science jumps jumps guatemala analysis model
train_landmarks/155814.parquet,155814,7791,61856,https://github.com/kaggle
train_landmarks/788692.parquet,788692,7792,28301,the frequency university lazy computer language
train_landmarks/219571.parquet,219571,7793,58520,800-555-0199
train_landmarks/275878.parquet,275878,7794,44671,https://www.google.com
train_landmarks/126221.parquet,126221,7795,82512,221b baker street
train_landmarks/844686.parquet,844686,7796,14207,+1-555-987-6543
train_landmarks/831794.parquet,831794,7797,96673,https://github.com/kaggle
train_landmarks/245576.parquet,245576,7798,22676,lazy science over jumps
train_landmarks/145016.parquet,145016,7799,75435,dog fox
train_landmarks/590023.parquet,590023,7800,38221,over guatemala dataset over
train_landmarks/505043.parquet,505043,7801,38893,742 evergreen terrace
train_landmarks/206445.parquet,206445,7802,44993,fingerspelling american
train_landmarks/218425.parquet,218425,7803,55082,accuracy dataset fingerspelling jumps recognition
train_landmarks/288238.parquet,288238,7804,99733,1600 pennsylvania ave
train_landmarks/297973.parquet,297973,7805,40495,dataset science dog the
train_landmarks/279428.parquet,279428,7806,40021,http://weather.com/today
train_landmarks/187733.parquet,187733,7807,57052,1600 pennsylvania ave
train_landmarks/318854.parquet,318854,7808,93810,world deep
train_landmarks/478550.parquet,478550,7809,88907,computer world
train_landmarks/177867.parquet,177867,7810,18326,www.amazon.com/deals
train_landmarks/128802.parquet,128802,7811,16175,1600 pennsylvania ave
train_landmarks/102756.parquet,102756,7812,30379,welcome language fingerspelling american brown evaluation
train_landmarks/628700.parquet,628700,7813,28301,(212) 555-4321
train_landmarks/739601.parquet,739601,7814,93886,10 downing street london
train_landmarks/107274.parquet,107274,7815,42953,engineering vision asl
train_landmarks/791933.parquet,791933,7816,91070,(555) 234-5678
train_landmarks/456245.parquet,456245,7817,45093,welcome learning the
train_landmarks/621719.parquet,621719,7818,98696,over vision engineering dog learning
train_landmarks/675141.parquet,675141,7819,35203,(555) 234-5678
train_landmarks/223527.parquet,223527,7820,71348,analysis jumps to brown over model
train_landmarks/368035.parquet,368035,7821,19358,https://github.com/kaggle
train_landmarks/991113.parquet,991113,7822,57052,742 evergreen terrace
train_landmarks/176541.parquet,176541,7823,76237,quick the world fingerspelling brown deep
train_landmarks/769030.parquet,769030,7824,84341,frequency project brown brown
train_landmarks/151405.parquet,151405,7825,40021,sign university frequency language
train_landmarks/634999.parquet,634999,7826,91070,computer brown analysis
train_landmarks/923581.parquet,923581,7827,60019,science vision
train_landmarks/126465.parquet,126465,7828,46048,1600 pennsylvania ave
